#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A18F9B
#Date Time: 2017-05-25 15:20::09.166

Time (s),Channel 1 (V),Channel 2 (V)
-0.009837499999999999,0.0017940698751384154,0.33250368012217507
-0.0098250000000000004,0.0051613062225880357,0.33250368012217507
-0.0098125000000000018,0.0017940698751384154,0.33250368012217507
-0.0098000000000000032,0.0051613062225880357,0.33250368012217507
-0.0097874999999999976,0.0051613062225880357,0.3358718371353755
-0.009774999999999999,0.0051613062225880357,0.33250368012217507
-0.0097625000000000003,0.0051613062225880357,0.33587183713537705
-0.0097500000000000017,0.0017940698751384154,0.33250368012217507
-0.0097375000000000031,0.0017940698751384154,0.33587183713537705
-0.0097249999999999975,0.0017940698751384154,0.32913552310897465
-0.0097124999999999989,0.0017940698751384154,0.33250368012217507
-0.0097000000000000003,0.0017940698751384154,0.33923999414857908
-0.0096875000000000017,0.0051613062225880357,0.33250368012217507
-0.009675000000000003,0.0051613062225880357,0.33587183713537705
-0.0096624999999999975,0.0017940698751399468,0.33587183713537705
-0.0096499999999999989,0.0051613062225880357,0.33587183713537705
-0.0096375000000000002,0.0051613062225880357,0.33250368012217507
-0.0096250000000000016,-0.0015731664723112049,0.33587183713537705
-0.009612500000000003,0.0017940698751384154,0.32913552310897309
-0.0095999999999999974,0.0017940698751384154,0.3358718371353755
-0.0095874999999999988,0.0017940698751384154,0.33250368012217507
-0.0095750000000000002,0.0051613062225880357,0.33587183713537705
-0.0095625000000000016,0.0017940698751384154,0.33250368012217507
-0.0095500000000000029,0.0017940698751384154,0.33250368012217507
-0.0095374999999999974,0.0017940698751384154,0.33923999414857753
-0.0095249999999999987,0.0017940698751384154,0.33587183713537705
-0.0095125000000000001,0.0017940698751384154,0.33587183713537705
-0.0095000000000000015,0.0051613062225880357,0.33923999414857908
-0.0094875000000000029,0.0017940698751384154,0.33250368012217507
-0.0094749999999999973,0.0051613062225880357,0.33587183713537705
-0.0094624999999999987,0.0051613062225880357,0.33587183713537705
-0.0094500000000000001,0.0017940698751384154,0.33923999414857908
-0.0094375000000000014,0.0017940698751384154,0.33250368012217507
-0.0094250000000000028,0.0017940698751384154,0.33587183713537705
-0.0094124999999999973,0.0017940698751384154,0.33923999414857753
-0.0093999999999999986,0.0017940698751384154,0.33587183713537705
-0.0093875,0.0051613062225880357,0.33250368012217507
-0.0093750000000000014,0.0017940698751384154,0.33587183713537705
-0.0093625000000000028,0.0017940698751384154,0.33587183713537705
-0.0093499999999999972,0.0017940698751384154,0.3358718371353755
-0.0093374999999999986,0.0017940698751384154,0.33250368012217507
-0.009325,0.0017940698751384154,0.33587183713537705
-0.0093125000000000013,0.0017940698751384154,0.33587183713537705
-0.0093000000000000027,0.0051613062225880357,0.33250368012217507
-0.0092874999999999971,0.0051613062225880357,0.33250368012217663
-0.0092749999999999985,0.0051613062225880357,0.33587183713537705
-0.0092624999999999999,0.0051613062225880357,0.33587183713537705
-0.0092500000000000013,0.0017940698751384154,0.33587183713537705
-0.0092375000000000027,0.0017940698751384154,0.33587183713537705
-0.0092249999999999971,0.0051613062225865048,0.33587183713537705
-0.0092124999999999985,0.0017940698751384154,0.33587183713537705
-0.0091999999999999998,0.0017940698751384154,0.33923999414857908
-0.0091875000000000012,0.0051613062225880357,0.33587183713537705
-0.0091750000000000026,0.0051613062225880357,0.33923999414857908
-0.009162500000000004,0.0051613062225880357,0.33923999414857908
-0.0091499999999999984,0.0051613062225880357,0.33250368012217507
-0.0091374999999999998,0.0051613062225880357,0.33923999414857908
-0.0091250000000000012,0.0051613062225880357,0.33587183713537705
-0.0091125000000000025,0.0051613062225880357,0.33923999414857908
-0.0091000000000000039,0.0051613062225880357,0.33923999414857908
-0.0090874999999999984,0.0051613062225880357,0.33923999414857908
-0.0090749999999999997,0.0051613062225880357,0.33587183713537705
-0.0090625000000000011,0.0051613062225880357,0.33587183713537705
-0.0090500000000000025,0.0051613062225880357,0.33923999414857908
-0.0090375000000000039,0.0017940698751399468,0.3358718371353786
-0.0090249999999999983,0.0051613062225880357,0.33923999414857908
-0.0090124999999999997,0.0017940698751384154,0.33587183713537705
-0.0090000000000000011,0.0017940698751384154,0.33587183713537705
-0.0089875000000000024,0.0017940698751384154,0.33587183713537705
-0.0089750000000000038,0.0017940698751384154,0.33587183713537705
-0.0089624999999999982,0.0051613062225880357,0.33587183713537705
-0.0089499999999999996,0.0017940698751384154,0.33250368012217507
-0.008937500000000001,0.0017940698751384154,0.33587183713537705
-0.0089250000000000024,0.0017940698751384154,0.33587183713537705
-0.0089125000000000038,0.005161306222586504,0.33587183713537705
-0.0088999999999999982,0.0017940698751384154,0.33587183713537705
-0.0088874999999999996,0.0017940698751384154,0.33587183713537705
-0.0088750000000000009,0.0017940698751384154,0.33250368012217507
-0.0088625000000000023,0.0017940698751384154,0.33250368012217507
-0.0088500000000000037,-0.0015731664723096736,0.33250368012217507
-0.0088374999999999981,0.0017940698751384154,0.33250368012217507
-0.0088249999999999995,0.0017940698751384154,0.33250368012217507
-0.0088125000000000009,0.0017940698751384154,0.32913552310897309
-0.0088000000000000023,0.0051613062225880357,0.32913552310897309
-0.0087875000000000036,0.0017940698751399468,0.32913552310897309
-0.0087749999999999981,0.0017940698751384154,0.32913552310897309
-0.0087624999999999995,0.0017940698751384154,0.33250368012217507
-0.0087500000000000008,0.0017940698751384154,0.32576736609577095
-0.0087375000000000022,0.0017940698751384154,0.33250368012217507
-0.0087250000000000036,0.005161306222586504,0.325767366095774
-0.008712499999999998,0.0017940698751384154,0.33250368012217507
-0.0086999999999999994,0.0017940698751384154,0.32913552310897309
-0.0086875000000000008,0.0051613062225880357,0.32913552310897309
-0.0086750000000000022,0.0017940698751384154,0.33250368012217507
-0.0086625000000000035,0.0017940698751384154,0.3358718371353755
-0.008649999999999998,0.0017940698751384154,0.32913552310897309
-0.0086374999999999993,0.0017940698751384154,0.33250368012217507
-0.0086250000000000007,0.0051613062225880357,0.33250368012217507
-0.0086125000000000021,0.0051613062225880357,0.33587183713537705
-0.0086000000000000035,0.0017940698751399468,0.33587183713537705
-0.0085874999999999979,0.0051613062225880357,0.33587183713537705
-0.0085749999999999993,0.0051613062225880357,0.33587183713537705
-0.0085625000000000007,0.0017940698751384154,0.33587183713537705
-0.008550000000000002,0.0051613062225880357,0.33250368012217507
-0.0085375000000000034,0.0017940698751399468,0.3358718371353755
-0.0085249999999999979,0.0017940698751384154,0.33587183713537705
-0.0085124999999999992,0.0017940698751384154,0.33587183713537705
-0.0085000000000000006,0.0051613062225880357,0.33923999414857908
-0.008487500000000002,0.0017940698751384154,0.33587183713537705
-0.0084750000000000034,0.0051613062225880357,0.33587183713537705
-0.0084624999999999978,0.0051613062225880357,0.33587183713537705
-0.0084499999999999992,0.0051613062225880357,0.33587183713537705
-0.0084375000000000006,0.0017940698751384154,0.33250368012217507
-0.0084250000000000019,0.0051613062225880357,0.33587183713537705
-0.0084125000000000033,0.0017940698751384154,0.33250368012217507
-0.0083999999999999977,0.0017940698751384154,0.33923999414857908
-0.0083874999999999991,0.0017940698751384154,0.33587183713537705
-0.0083750000000000005,0.0017940698751384154,0.33250368012217507
-0.0083625000000000019,0.0051613062225880357,0.33250368012217507
-0.0083500000000000033,0.0051613062225880357,0.33587183713537705
-0.0083374999999999977,0.0051613062225880357,0.33250368012217812
-0.0083249999999999991,0.0051613062225880357,0.33923999414857908
-0.0083125000000000004,0.0017940698751384154,0.33250368012217507
-0.0083000000000000018,0.0017940698751384154,0.33250368012217507
-0.0082875000000000032,0.0051613062225880357,0.33250368012217507
-0.0082749999999999976,0.0051613062225880357,0.33923999414857753
-0.008262499999999999,0.0051613062225880357,0.33587183713537705
-0.0082500000000000004,0.0051613062225880357,0.33587183713537705
-0.0082375000000000018,0.0017940698751384154,0.33923999414857908
-0.0082250000000000031,0.0017940698751384154,0.33250368012217507
-0.0082124999999999976,0.0051613062225865048,0.33250368012217663
-0.008199999999999999,0.0017940698751384154,0.33587183713537705
-0.0081875000000000003,0.0017940698751384154,0.33587183713537705
-0.0081750000000000017,0.0051613062225880357,0.33587183713537705
-0.0081625000000000031,0.0051613062225880357,0.33923999414857908
-0.0081499999999999975,0.0051613062225880357,0.33250368012217812
-0.0081374999999999989,0.0051613062225880357,0.33923999414857908
-0.0081250000000000003,0.0051613062225880357,0.33587183713537705
-0.0081125000000000017,0.0051613062225880357,0.33587183713537705
-0.008100000000000003,0.0051613062225880357,0.33250368012217507
-0.0080874999999999975,0.0051613062225880357,0.3358718371353786
-0.0080749999999999988,0.0051613062225880357,0.33923999414857908
-0.0080625000000000002,0.0051613062225880357,0.33923999414857908
-0.0080500000000000016,0.0051613062225880357,0.33587183713537705
-0.008037500000000003,0.0017940698751384154,0.33923999414857908
-0.0080249999999999974,0.0017940698751399468,0.33923999414857753
-0.0080124999999999988,0.0051613062225880357,0.33587183713537705
-0.0080000000000000002,0.0017940698751384154,0.33587183713537705
-0.0079875000000000015,0.0017940698751384154,0.33587183713537705
-0.0079750000000000029,0.0051613062225880357,0.33587183713537705
-0.0079624999999999974,0.0085285425700362631,0.33923999414857603
-0.0079499999999999987,0.0051613062225880357,0.33250368012217507
-0.0079375000000000001,0.0051613062225880357,0.33923999414857908
-0.0079250000000000015,0.0017940698751384154,0.33587183713537705
-0.0079125000000000029,0.0051613062225880357,0.33923999414857908
-0.0078999999999999973,0.0051613062225865048,0.33250368012217812
-0.0078874999999999987,0.0017940698751384154,0.33923999414857908
-0.0078750000000000001,0.0051613062225880357,0.33587183713537705
-0.0078625000000000014,0.0051613062225880357,0.33587183713537705
-0.0078500000000000028,0.0017940698751384154,0.33587183713537705
-0.0078374999999999972,0.0051613062225895666,0.33587183713537705
-0.0078249999999999986,0.0085285425700377948,0.33587183713537705
-0.0078125,0.0017940698751384154,0.33587183713537705
-0.0078000000000000014,0.0017940698751384154,0.33923999414857908
-0.0077875000000000028,0.0051613062225880357,0.33587183713537705
-0.0077749999999999972,0.0051613062225880357,0.33250368012217968
-0.0077624999999999986,0.0051613062225880357,0.34260815116178112
-0.0077499999999999999,0.0017940698751384154,0.33923999414857908
-0.0077375000000000013,0.0051613062225880357,0.34260815116178112
-0.0077250000000000027,0.0051613062225880357,0.33923999414857908
-0.0077124999999999971,0.0051613062225865048,0.33923999414857908
-0.0076999999999999985,0.0017940698751384154,0.33923999414857908
-0.0076874999999999999,0.0051613062225880357,0.33923999414857908
-0.0076750000000000013,0.0051613062225880357,0.33587183713537705
-0.0076625000000000026,0.0051613062225880357,0.34260815116178112
-0.0076499999999999971,0.0051613062225880357,0.33923999414857603
-0.0076374999999999985,0.0051613062225880357,0.33250368012217507
-0.0076249999999999998,0.0051613062225880357,0.33587183713537705
-0.0076125000000000012,0.0051613062225880357,0.33587183713537705
-0.0076000000000000026,0.0051613062225880357,0.33250368012217507
-0.007587500000000004,0.0051613062225880357,0.33923999414857603
-0.0075749999999999984,0.0051613062225880357,0.33250368012217507
-0.0075624999999999998,0.0051613062225880357,0.33923999414857908
-0.0075500000000000012,0.0051613062225880357,0.33587183713537705
-0.0075375000000000025,0.0017940698751384154,0.33587183713537705
-0.0075250000000000039,0.005161306222586504,0.33250368012217663
-0.0075124999999999983,0.0051613062225880357,0.33923999414857908
-0.0074999999999999997,0.0051613062225880357,0.33587183713537705
-0.0074875000000000011,0.0017940698751384154,0.32913552310897309
-0.0074750000000000025,0.0017940698751384154,0.33587183713537705
-0.0074625000000000039,0.0017940698751384154,0.33587183713537705
-0.0074499999999999983,0.0017940698751384154,0.33923999414857908
-0.0074374999999999997,0.0017940698751384154,0.33587183713537705
-0.007425000000000001,-0.0015731664723112049,0.32913552310897309
-0.0074125000000000024,0.0017940698751384154,0.33250368012217507
-0.0074000000000000038,0.0017940698751384154,0.3358718371353755
-0.0073874999999999982,0.0017940698751384154,0.32913552310897309
-0.0073749999999999996,0.0017940698751384154,0.32913552310897309
-0.007362500000000001,0.0017940698751384154,0.32913552310897309
-0.0073500000000000024,0.0017940698751384154,0.33250368012217507
-0.0073375000000000037,0.0017940698751384154,0.325767366095774
-0.0073249999999999982,0.0017940698751384154,0.32913552310897309
-0.0073124999999999996,0.0017940698751384154,0.32913552310897309
-0.0073000000000000009,0.0017940698751384154,0.32576736609577095
-0.0072875000000000023,0.0017940698751384154,0.32913552310897309
-0.0072750000000000037,0.0017940698751384154,0.32913552310897309
-0.0072624999999999981,0.0017940698751384154,0.33250368012217507
-0.0072499999999999995,0.0017940698751384154,0.33250368012217507
-0.0072375000000000009,0.0017940698751384154,0.32913552310897309
-0.0072250000000000023,0.0017940698751384154,0.33250368012217507
-0.0072125000000000036,-0.0015731664723096736,0.33250368012217507
-0.0071999999999999981,0.0017940698751384154,0.33250368012217507
-0.0071874999999999994,0.0051613062225880357,0.33250368012217507
-0.0071750000000000008,0.0017940698751384154,0.32913552310897309
-0.0071625000000000022,0.0051613062225880357,0.33587183713537705
-0.0071500000000000036,0.0051613062225880357,0.33250368012217663
-0.007137499999999998,0.0017940698751384154,0.33250368012217507
-0.0071249999999999994,0.0017940698751384154,0.33250368012217507
-0.0071125000000000008,0.0051613062225880357,0.33587183713537705
-0.0071000000000000021,0.0017940698751384154,0.33587183713537705
-0.0070875000000000035,0.0017940698751384154,0.33587183713537705
-0.007074999999999998,0.0017940698751384154,0.33250368012217507
-0.0070624999999999993,0.0051613062225880357,0.33250368012217507
-0.0070500000000000007,0.0051613062225880357,0.33587183713537705
-0.0070375000000000021,0.0017940698751384154,0.33587183713537705
-0.0070250000000000035,0.005161306222586504,0.33587183713537705
-0.0070124999999999979,0.0051613062225880357,0.33587183713537705
-0.0069999999999999993,0.0051613062225880357,0.33923999414857908
-0.0069875000000000007,0.0051613062225880357,0.33587183713537705
-0.006975000000000002,0.0017940698751384154,0.33250368012217507
-0.0069625000000000034,0.005161306222586504,0.33250368012217507
-0.0069499999999999978,0.0017940698751384154,0.33587183713537705
-0.0069374999999999992,0.0017940698751384154,0.33587183713537705
-0.0069250000000000006,0.0017940698751384154,0.33587183713537705
-0.006912500000000002,0.0017940698751384154,0.33250368012217507
-0.0069000000000000034,0.0051613062225880357,0.33250368012217507
-0.0068874999999999978,0.0017940698751384154,0.33250368012217507
-0.0068749999999999992,0.0051613062225880357,0.33250368012217507
-0.0068625000000000005,0.0017940698751384154,0.33250368012217507
-0.0068500000000000019,0.0051613062225880357,0.33587183713537705
-0.0068375000000000033,0.0017940698751384154,0.33587183713537705
-0.0068249999999999977,0.0017940698751384154,0.33587183713537705
-0.0068124999999999991,0.0017940698751384154,0.33250368012217507
-0.0068000000000000005,0.0017940698751384154,0.33587183713537705
-0.0067875000000000019,0.0017940698751384154,0.33587183713537705
-0.0067750000000000032,0.0017940698751384154,0.33587183713537705
-0.0067624999999999977,0.0017940698751399468,0.33250368012217507
-0.0067499999999999991,0.0051613062225880357,0.33250368012217507
-0.0067375000000000004,0.0051613062225880357,0.33250368012217507
-0.0067250000000000018,0.0017940698751384154,0.33587183713537705
-0.0067125000000000032,0.0051613062225880357,0.33250368012217507
-0.0066999999999999976,0.0017940698751399468,0.33250368012217663
-0.006687499999999999,0.0051613062225880357,0.33587183713537705
-0.0066750000000000004,0.0017940698751384154,0.33587183713537705
-0.0066625000000000018,0.0051613062225880357,0.33587183713537705
-0.0066500000000000031,0.0051613062225880357,0.33587183713537705
-0.0066374999999999976,0.0017940698751384154,0.33587183713537705
-0.0066249999999999989,0.0017940698751384154,0.33587183713537705
-0.0066125000000000003,0.0051613062225880357,0.33923999414857908
-0.0066000000000000017,0.0051613062225880357,0.33587183713537705
-0.0065875000000000031,0.0017940698751384154,0.33587183713537705
-0.0065749999999999975,0.0017940698751384154,0.3358718371353755
-0.0065624999999999989,0.0017940698751384154,0.33250368012217507
-0.0065500000000000003,0.0051613062225880357,0.33587183713537705
-0.0065375000000000016,0.0017940698751384154,0.33250368012217507
-0.006525000000000003,0.0051613062225880357,0.33587183713537705
-0.0065124999999999975,0.0051613062225880357,0.33923999414857603
-0.0064999999999999988,0.0051613062225880357,0.33250368012217507
-0.0064875000000000002,0.0017940698751384154,0.33250368012217507
-0.0064750000000000016,0.0017940698751384154,0.33923999414857908
-0.006462500000000003,0.0051613062225880357,0.33250368012217507
-0.0064499999999999974,0.0017940698751399468,0.3358718371353755
-0.0064374999999999988,0.0051613062225880357,0.33250368012217507
-0.0064250000000000002,0.0051613062225880357,0.33587183713537705
-0.0064125000000000015,0.0017940698751384154,0.33587183713537705
-0.0064000000000000029,0.0017940698751384154,0.33587183713537705
-0.0063874999999999973,0.0017940698751384154,0.33923999414857603
-0.0063749999999999987,0.0017940698751384154,0.33250368012217507
-0.0063625000000000001,0.0017940698751384154,0.33587183713537705
-0.0063500000000000015,0.0017940698751384154,0.33587183713537705
-0.0063375000000000029,0.0051613062225880357,0.33587183713537705
-0.0063249999999999973,0.0017940698751399468,0.33250368012217663
-0.0063124999999999987,0.0051613062225880357,0.33587183713537705
-0.0063,0.0017940698751384154,0.33587183713537705
-0.0062875000000000014,0.0017940698751384154,0.33587183713537705
-0.0062750000000000028,0.0017940698751384154,0.33587183713537705
-0.0062624999999999972,0.0017940698751384154,0.33250368012217663
-0.0062499999999999986,0.0017940698751384154,0.33587183713537705
-0.0062375,0.0017940698751384154,0.33587183713537705
-0.0062250000000000014,0.0017940698751384154,0.33587183713537705
-0.0062125000000000027,0.0017940698751384154,0.33587183713537705
-0.0061999999999999972,-0.0015731664723096736,0.32913552310897615
-0.0061874999999999986,0.0017940698751384154,0.33587183713537705
-0.0061749999999999999,0.0017940698751384154,0.33923999414857908
-0.0061625000000000013,0.0017940698751384154,0.33923999414857908
-0.0061500000000000027,0.0017940698751384154,0.33587183713537705
-0.0061374999999999971,0.0051613062225865048,0.33923999414857753
-0.0061249999999999985,0.0017940698751384154,0.33587183713537705
-0.0061124999999999999,0.0017940698751384154,0.33587183713537705
-0.0061000000000000013,0.0017940698751384154,0.33250368012217507
-0.0060875000000000026,0.0017940698751384154,0.33923999414857908
-0.006075000000000004,0.0017940698751384154,0.3358718371353786
-0.0060624999999999984,0.0017940698751384154,0.33923999414857908
-0.0060499999999999998,0.0017940698751384154,0.33250368012217507
-0.0060375000000000012,0.0017940698751384154,0.33587183713537705
-0.0060250000000000026,0.0051613062225880357,0.33923999414857908
-0.006012500000000004,0.0017940698751399468,0.3358718371353786
-0.0059999999999999984,0.0017940698751384154,0.33587183713537705
-0.0059874999999999998,0.0017940698751384154,0.32913552310897309
-0.0059750000000000011,0.0051613062225880357,0.33587183713537705
-0.0059625000000000025,0.0017940698751384154,0.33250368012217507
-0.0059500000000000039,0.0017940698751384154,0.32913552310897465
-0.0059374999999999983,0.0017940698751384154,0.33250368012217507
-0.0059249999999999997,0.0017940698751384154,0.33250368012217507
-0.0059125000000000011,0.0051613062225880357,0.33250368012217507
-0.0059000000000000025,0.0017940698751384154,0.32913552310897309
-0.0058875000000000038,0.005161306222586504,0.32913552310897309
-0.0058749999999999983,0.0017940698751384154,0.32913552310897309
-0.0058624999999999997,0.0051613062225880357,0.33250368012217507
-0.005850000000000001,0.0017940698751384154,0.33250368012217507
-0.0058375000000000024,0.0017940698751384154,0.33250368012217507
-0.0058250000000000038,0.005161306222586504,0.33250368012217507
-0.0058124999999999982,0.0017940698751384154,0.33250368012217507
-0.0057999999999999996,0.0017940698751384154,0.33250368012217507
-0.005787500000000001,0.0051613062225880357,0.32913552310897309
-0.0057750000000000024,0.0017940698751384154,0.33250368012217507
-0.0057625000000000037,0.0017940698751384154,0.33250368012217507
-0.0057499999999999982,0.0017940698751384154,0.33250368012217507
-0.0057374999999999995,0.0017940698751384154,0.33250368012217507
-0.0057250000000000009,0.0017940698751384154,0.33587183713537705
-0.0057125000000000023,0.0017940698751384154,0.33250368012217507
-0.0057000000000000037,0.0017940698751384154,0.3358718371353755
-0.0056874999999999981,0.0017940698751384154,0.33250368012217507
-0.0056749999999999995,0.0017940698751384154,0.33587183713537705
-0.0056625000000000009,0.0017940698751384154,0.33587183713537705
-0.0056500000000000022,0.0017940698751384154,0.33250368012217507
-0.0056375000000000036,0.0017940698751384154,0.33250368012217507
-0.0056249999999999981,0.0017940698751384154,0.33250368012217507
-0.0056124999999999994,0.0017940698751384154,0.33587183713537705
-0.0056000000000000008,0.0051613062225880357,0.32913552310897309
-0.0055875000000000022,0.0017940698751384154,0.33587183713537705
-0.0055750000000000036,0.0017940698751384154,0.33587183713537705
-0.005562499999999998,0.0017940698751384154,0.33250368012217507
-0.0055499999999999994,0.0017940698751384154,0.33250368012217507
-0.0055375000000000008,0.0017940698751384154,0.33587183713537705
-0.0055250000000000021,0.0051613062225880357,0.33250368012217507
-0.0055125000000000035,0.0017940698751399468,0.33250368012217507
-0.0054999999999999979,0.0017940698751384154,0.33250368012217507
-0.0054874999999999993,0.0017940698751384154,0.33923999414857908
-0.0054750000000000007,0.0017940698751384154,0.32913552310897309
-0.0054625000000000021,0.0051613062225880357,0.33250368012217507
-0.0054500000000000035,0.0051613062225880357,0.3358718371353755
-0.0054374999999999979,0.0017940698751384154,0.33587183713537705
-0.0054249999999999993,0.0017940698751384154,0.33250368012217507
-0.0054125000000000006,0.0051613062225880357,0.33587183713537705
